isolabel_ext,status,cover,overlay
BR-PR-RosarioIvai,0,db58y db59t db5an db5ap db5ay db5az db5bj db5bk db5bn db5bp db5bs db5bt db5by db5bz db70j db70k db70n db70p db70s db70t db70z db71j db71k db71n,
BR-PR-Sabaudia,0,dbc6t dbc6y dbc9n dbccj dbcck dbccn dbccp dbccs dbcct dbccy dbccz dbcdj dbcdk dbcds dbcdt,
BR-PR-SalgadoFilho,0,d87ep d87et d87ey d87ez d87fj d87fk d87fp d87fs d87ft d87fy d87fz d8d4j d8d4k d8d4n d8d4p d8d5j,
BR-PR-SaltoItarare,0,de3es de3et de3ey de91n de91p de91z de94j de94k de94n de94p de94s de94y de94z de95j de95s de95t de96n,
BR-PR-SaltoLontra,0,d8d7k d8d7p d8d7s d8d7t d8d7y d8d7z d8ddj d8ddk d8ddn d8ddp d8dds d8ddy d8ddz d982s d982t d988j d988k d988n d988p d988s,
BR-PR-SantaAmelia,0,de89y de89z de8bn de8cs de8ct de8cy de8cz de8ej,
BR-PR-SantaCeciliaPavao,0,dbd5s dbd5t dbd5y dbd5z dbd6n dbd7j dbd7k dbd7n dbd7p de80t,
BR-PR-SantaCruzMonteCastelo,0,daden dadep dadey dadez dadfj dadfk dadfn dadfp dadfs dadft dadfy dadfz daf4n daf5j daf5k daf5n daf5p daf5s daf5t daf5y daf5z daf7n daf7p dba0k dba0s dba0t dba2j,
BR-PR-SantaFe,0,dbcay dbcaz dbcbs dbcbt dbcby dbe0n dbe0p dbe0y dbe0z dbe1j dbe1k dbe1n dbe1p dbe1s dbe1t dbe1z dbe2n,
BR-PR-SantaHelena,0,d8er d8ev da4h da4m,
BR-PR-SantaInes,0,dbe2t dbe2y dbe8j dbe8k dbe8n dbe8p dbe8s dbe8t dbe8y dbe8z dbeaj dbeak dbean dbeap,
BR-PR-SantaIsabelIvai,0,dadfn dadfp dadfy dadfz daf5n daf5p db8aj db8ak db8an db8ap db8as db8at db8ay db8az dba0j dba0k dba0n dba0p dba0s dba0t dba0y dba0z,
BR-PR-SantaIzabelOeste,0,d8d6p d8d6y d8d6z d8d7j d8d7k d8d7n d8d7p d8d7s d8d7t d8dcn d8dcp d8dcy d8dcz d8ddj d8ddk d8ddn d8ddp d8dds d8ddt d8den d8dfj,
BR-PR-SantaLucia,0,d8f1p d8f1y d8f1z d8f3n d8f4k d8f4p d8f4s d8f4t d8f4y d8f4z d8f6j d8f6n,
BR-PR-SantaMariaOeste,0,d9bv d9er d9ev db1m db4h,
BR-PR-SantaMariana,0,de8ay de8az de8bj de8bk de8bp de8bs de8bt de8by de8bz dea0n dea0p dea0y dea0z dea1j dea1k dea1n dea1p dea1s dea1t dea1z dea2n dea2p dea3j dea3k,
BR-PR-SantaMonica,0,db8ak db8an db8ap db8ay db8az db8bj db8bk db8bp db8bs db8bt db8by db8bz dba0n dba0p dba1j dba1k dba1n,
BR-PR-SantaTerezaOeste,0,d8f9p d8f9y d8f9z d8fbk d8fbn d8fbp d8fbs d8fbt d8fby d8fbz d8fcj d8fck d8fcs d8fct d8fcy d8fej d8fek d8fes d8fet da51n,
BR-PR-SantaTerezinhaItaipu,0,d8cas d8cat d8cay d8caz d8cbs d8cbt d8e0j d8e0k d8e0n d8e0p d8e0s d8e0t d8e0y d8e0z d8e1j d8e1k d8e1s d8e1t d8e2j d8e2n,
BR-PR-SantanaItarare,0,de3bz de3cy de3dt de3ej de3ek de3en de3ep de3es de3et de3ey de3ez de3fj de3fk de3fs de3ft de94n de95j,
BR-PR-SantoAntonioCaiua,0,dbb9k dbb9p dbb9s dbb9t dbb9y dbb9z dbbbj dbbbk dbbbn dbbbp dbbcj dbbck dbbcs dbbct dbbej dbbek,
BR-PR-SantoAntonioParaiso,0,de2ay de80k de80n de80p de80s de80t de80y de80z de82j de82k de82n de82p de82s de82z,
BR-PR-SantoAntonioPlatina,0,de8m de8v de9h de9r,
BR-PR-SantoAntonioSudoeste,0,d87bs d87bt d87by d87bz d87et d8d1j d8d1k d8d1n d8d1p d8d1s d8d1y d8d1z d8d4j d8d4k d8d4s d8d4t,
BR-PR-SantoInacio,0,dbe2y dbe3t dbe3y dbe8n dbe8p dbe8y dbe8z dbe9j dbe9k dbe9n dbe9p dbe9s dbe9t dbe9y dbe9z dbean dbebj dbebk dbebn dbebp,
BR-PR-SaoCarlosIvai,0,db93s db93t db98k db98n db98p db98s db98t db98y db98z db99j db99k db99s db99t,
BR-PR-SaoJeronimoSerra,0,db7v dbdm de2r de8h,
BR-PR-SaoJoao,0,d986n d986p d986s d986t d986y d986z d987j d987k d987s d987t d987y d987z d98cj d98cn d98cp d98cy d98cz d98dj d98dk d98dn d98dp d98ds d98dt d98en d98ep d98ez d98fj d98fk d98fs,
BR-PR-SaoJoaoCaiua,0,dbb3k dbb3n dbb3p dbb3s dbb3t dbb3y dbb3z dbb6k dbb6s dbb6t dbb6y dbb6z dbb9j dbb9k dbb9n dbb9p dbbcj dbbck dbbcn dbbcs,
BR-PR-SaoJoaoIvai,0,db62k db62p db62s db62t db62y db62z db63s db63t db63y db68j db68k db68n db68p db68s db68z db69j db69k db69n db69p db69s db6cj db6ck,
BR-PR-SaoJoaoTriunfo,0,dc8m dc8r dc8v,
BR-PR-SaoJorgeIvai,0,db91y db93j db93k db93n db93p db93s db93t db93y db93z db96j db96k db96s db96t db99j db99n db9cj db9ck db9cn db9cp db9cs db9cz,
BR-PR-SaoJorgeOeste,0,d989n d989p d989t d989y d989z d98ap d98az d98bj d98bk d98bn d98bp d98bs d98by d98bz d98cj d98ck d98cn d98cp d98cs d98ct d98cy d98cz d98ej d98ek d98en d98ep d98es,
BR-PR-SaoJorgePatrocinio,0,da6ep da6ez da6fk da6fp da6fs da6ft da6fy da6fz da7ak da7ap da7as da7at da7az dac5j dac5k dac5n dac5p dac5s dad0j dad0k,
BR-PR-SaoJoseBoaVista,0,de33p de33y de33z de36k de36p de36s de36t de36y de36z de37t de39p de39z de3cj de3ck de3cn de3cp de3cs de3ct de3cy de3cz de3dj de3dk de3ds de3dt de3en,
BR-PR-SaoJosePalmeiras,0,da44j da44k da44n da44p da44s da44t da44y da44z da45j da45k da45s da45t,
BR-PR-SaoJosePinhais,0,dcch dccm dccr dccv dceh,
BR-PR-SaoManoelParana,0,db87y db8dn db8dp db92t db98j db98k db98n db98p db98s,
BR-PR-SaoMateusSul,0,dc2r dc2v dc8h dc8m dc8r dc8v,
BR-PR-SaoMiguelIguacu,0,d8cr d8cv d8eh d8em d8er,
BR-PR-SaoPedroIguacu,0,d8eft d8efy d8efz d8fak d8fap d8fas d8fat d8fay d8faz d8fbk d8fbs d8fbt da45j da45k da45n da45p da45s da45t da45z da50j da50k da50n,
BR-PR-SaoPedroIvai,0,db3fn db3fp db68k db68p db68s db68t db68y db68z db69k db69s db69t db69y db6aj db6ak db6an db6ap db6as db6at db6ay db6az db6bj db6bk db6bn db6bs,
BR-PR-SaoPedroParana,0,daf7y daf7z dba2k dba2s dba2t dba2y dba2z dba3t dba8j dba8k dba8n dba8p dba8s dba8y dba8z dba9j dba9k dba9s dba9t dbaan,
BR-PR-SaoSebastiaoAmoreira,0,dbd5y dbd7n dbd7p dbd7t dbd7y dbd7z dbddn dbddp de80t de82j de82k de82p de82s de82t de82y de82z de88j,
BR-PR-SaoTome,0,db85y db87n db87p db90t db90y db92j db92k db92n db92p db92s db92z db93j db93k db93p db93s,
BR-PR-Sapopema,0,db7m db7v de2h de2r,
BR-PR-Sarandi,0,dbc0y dbc2j dbc2k dbc2n dbc2p dbc2y dbc2z dbc3s dbc3t dbc8n dbc9j,
BR-PR-SaudadeIguacu,0,d987y d98dn d98dp d98dy d98dz d992t d998j d998k d998p d998s d998t d998z d99aj d99ak,
BR-PR-Senges,0,de1m de1v de3m de3v de4r de6h,
BR-PR-SerranopolisIguacu,0,d8cen d8cep d8cey d8cez d8cfk d8cfp d8cfs d8cft d8cfy d8cfz d8dak d8das d8dat d8e4n d8e4p d8e4y d8e4z d8e5j d8e5k d8e5n d8e5p d8e5s d8e5t d8e5y d8e5z d8e7j d8f0j,
BR-PR-Sertaneja,0,dbdft dbf4t dbf4y dbf4z dbf5j dbf5k dbf5n dbf5p dbf5s dbf5t dbf5y dbf5z dbf6j dbf6n dbf6p dbf6s dbf6t dbf6y dbf6z dbf7j dbf7k dbf7n dbf7p dbf7s dbf7t dbfcj dbfcn dbfdj,
BR-PR-Sertanopolis,0,dbdbk dbdbp dbdbs dbdbt dbdby dbdbz dbdes dbdet dbdey dbf1j dbf1k dbf1n dbf1p dbf1s dbf1t dbf1y dbf1z dbf3n dbf4j dbf4k dbf4p dbf4s dbf4t dbf4y dbf4z dbf6j,
BR-PR-SiqueiraCampos,0,de3bp de3bs de3bt de3by de3bz de3es de3et de91j de91k de91n de91p de91s de91t de91y de91z de94j de94k de94p de94s de94t de94y de94z,
BR-PR-Sulina,0,d98dk d98dn d98dp d98ds d98dt d98dy d98dz d98fj d98fk d98fs d998j d998k,
BR-PR-Tamarana,0,db79k db79p db79s db79t db79y db79z db7bj db7bk db7bn db7bp db7bs db7bt db7by db7bz db7ck db7cs db7ct db7cy db7cz db7ej db7ek db7en db7ep db7es db7et db7ez db7fk db7fs,
BR-PR-Tamboara,0,db98y db99t db9an db9ap db9ay db9az db9bj db9bk db9bs db9bt,
BR-PR-Tapejara,0,db2r db2v db8h db8m,
BR-PR-Tapira,0,db82s db82t db82y db82z db83s db83t db88j db88k db88n db88p db88s db88t db88y db88z db89j db89k db89p db89s db89t db89y db89z db8aj db8ak db8an db8ap db8bj db8bk db8bn db8bp,
BR-PR-TeixeiraSoares,0,dc8r dc8v dcah dcam dcar dcav,
BR-PR-TelemacoBorba,0,db5v db7m de0r de0v de2h de2m,
BR-PR-TerraBoa,0,db3an db3ap db3ay db3az db3bj db3bk db3bs db3bt db3by db3bz db91j db91k db91n db91p db91y db91z db93n db94j db94k db94s db94t,
BR-PR-TerraRica,0,dbam dbav dbbh dbbr,
BR-PR-TerraRoxa,0,da4v da6m da6v,
BR-PR-Tibagi,0,db5m db5v dcar dcav de0h de0m de0r de0v,
BR-PR-TijucasSul,0,dcch dccm dccr dccv,
BR-PR-Toledo,0,d8fr da4m da4v da5h da5m da5r,
BR-PR-Tomazina,0,de3r de8m de9h,
BR-PR-TresBarrasParana,0,d8dfp d8dfy d8dfz d8f5j d8f5k d8f5n d8f5p d8f5s d8f5y d8f5z d98ak d98as d98at d98ay d9a0j d9a0k d9a0n d9a0p d9a0s d9a0t d9a0y d9a0z d9a1k d9a1s d9a1t d9a2j d9a2k d9a2n d9a3j,
BR-PR-TunasParana,0,dcer dcev dcfr de4m,
BR-PR-TuneirasOeste,0,db2m db2r db2v db8m,
BR-PR-Tupassi,0,da53p da53y da53z da56j da56k da56n da56p da56s da56t da56y da56z da57s da57t da5cj da5ck da5cn da5cp da5cs da5dj,
BR-PR-Turvo,0,d9er d9ev d9fr db4m db5h,
BR-PR-Ubirata,0,db0h db0m db0r db0v,
BR-PR-Umuarama,0,da7v dadh dadm db2r db8h,
BR-PR-UniaoVitoria,0,d97r d97v d9dh d9dm,
BR-PR-Uniflor,0,db9ey dbb4n dbb4p dbb5j dbb5k dbb5n dbb5p dbb5s dbb5z,
BR-PR-Urai,0,dbdcy dbdds dbddt dbddy dbddz dbden dbdep dbdez dbdfj dbdfk dbdfn dbdfp dbdfs dbdft dbdfz,
BR-PR-Ventania,0,de0v de2m de2v,
BR-PR-VeraCruzOeste,0,d8edy d8edz d8efk d8efn d8efp d8efs d8eft d8efy d8efz d8f8s d8f8t d8f8y d8f8z d8faj d8fak d8fan d8fap d8fas d8fat d8faz da45j da45n,
BR-PR-Vere,0,d981t d983j d983k d983n d983p d983s d983y d983z d984t d984y d986j d986k d986n d986p d986s d986t d986y d986z d989n d989p d98cj d98ck,
BR-PR-Virmond,0,d99ek d99es d99et d99ey d99ez d9b1y d9b4j d9b4k d9b4n d9b4p d9b4s d9b4t d9b4y d9b4z d9b6j d9b6k d9b6n d9b6p d9b6s d9b6z,
BR-PR-Vitorino,0,d92ck d92cp d92cs d92ct d92cy d92cz d92dk d92dp d92ds d92dt d92dy d92dz d92ej d92en d92ep d92ez d92fj d92fk,
BR-PR-WenceslauBraz,0,de33y de36t de38y de39k de39n de39p de39s de39t de39y de39z de3bj de3bk de3bn de3bp de3bz de3cj de3ck de3cs de3ct de3cy de3ej de3ek de3en de3es,
BR-PR-Xambre,0,da7bn da7bp da7bs da7bt da7by da7bz da7ej da7ek da7ep da7es da7et da7ey da7ez dad1j dad1k dad1n dad1p dad4j dad4k dad4n,
BR-RJ-AngraReis,0,ea9v eabm eacr eaeh,
BR-RJ-Aperibe,0,b11et b131n b131p b134j b134k b134n b134p b134s b134z,
BR-RJ-Araruama,0,eb9r ebbh ebbm ebbr,
BR-RJ-Areal,0,b055n b055p b055y b055z b100k b100s b100t b102j b102n,
BR-RJ-ArmacaoBuzios,0,ebb4p ebb4y ebb4z ebb5k ebb5s ebb5t ebb5y ebb5z,
BR-RJ-ArraialCabo,0,eb9az eb9bs eb9bt eb9by eb9bz eb9ek eb9en eb9ep eb9es eb9et eb9ez ebb1j ebb1n,
BR-RJ-BarraMansa,0,b04h b04m eaeh eaer eaev,
BR-RJ-BarraPirai,0,b041n b044j b044k b044n b044p b045j eaebp eaeby eaect eaecy eaeds eaedt eaedy eaedz eaeej eaeek eaeen eaeep eaees eaeet eaeey eaeez eaefj eaefk eaefn eaefp eaefs eaeft eaefy eaefz,
BR-RJ-BelfordRoxo,0,eaf3n eaf3p eaf3z eaf6j eaf6k eaf6n eaf6p eaf6s eaf6z,
BR-RJ-BomJardim,0,b105y b105z b107n b110j b110k b110n b110p b110s b110t b110y b110z b111j b111k b111p b111s b111t b112j b112k b112n b112p b113j ebbay ebbbt,
BR-RJ-BomJesusItabapoana,0,b16r b16v b1ch,
BR-RJ-CaboFrio,0,eb9es eb9et eb9ey eb9ez ebb3y ebb3z ebb4j ebb4n ebb4p ebb4t ebb4y ebb4z ebb5k ebb5t ebb6j ebb6k ebb6n ebb6p ebb6s ebb6t ebb6y ebb6z ebb9n ebb9p ebbcj ebbck ebbcn,
BR-RJ-CachoeirasMacacu,0,ebah ebam ebar ebav,
BR-RJ-Cambuci,0,b13m b13v b16h b16r,
BR-RJ-CamposGoytacazes,0,b11v b14h b14m b14r b14v b15h b15r b16h b16m b16r b16v b17h b17r,
BR-RJ-Cantagalo,0,b10v b11h b11r b11v b13h,
BR-RJ-Carapebus,0,b140n b140p b140s b140y b140z b141j b141k b141n b141p b141s b141t b141y b141z b142n b143j ebeay ebebt,
BR-RJ-CardosoMoreira,0,b14et b161t b161y b161z b163j b163k b163n b163p b163z b164j b164k b164n b164p b164s b164t b164y b164z b165s b165t b166j b166k b166n b166p b166s b166t b166y b166z b167j b167k,
BR-RJ-Carmo,0,b107t b107y b10cn b10cp b10cy b10cz b10dj b10dk b10dn b10dp b10ds b10dt b10dy b10dz b10fj b10fn b10fp b118s b118t b11aj b11ak,
BR-RJ-CasimiroAbreu,0,ebb6y ebb7t ebb9j ebb9k ebb9n ebb9p ebb9s ebb9t ebb9y ebb9z ebbbj ebbbk ebbbn ebbbp ebbbs ebbbz ebbcj ebbck ebbcn ebbcp ebbcs ebbct ebbcy ebbcz ebbdj ebbdk ebbej ebben,
BR-RJ-ComendadorLevyGasparian,0,b056y b056z b057s b057t b057y b05cn b05dj b05dn,
BR-RJ-ConceicaoMacabu,0,b115n b115p b115t b115y b115z b117j b117k b117n b117p b117z b140k b140s b140t b140y b140z b142j b142k b142n b142p b143j b143k,
BR-RJ-Cordeiro,0,b112n b112p b112s b112t b112y b112z b113j b113k b113s b113t b119j,
BR-RJ-DuasBarras,0,b105t b105y b107j b107k b107n b107p b107s b107t b107y b107z b10dn b10dp b10dz b112j b112k b112n b112p b112s b112t b112z b118j b118k,
BR-RJ-DuqueCaxias,0,eaf4t eaf4y eaf6j eaf6n eaf6p eaf6s eaf6t eaf6y eaf6z eaf7j eaf7k eaf7s eaf7t eaf9n eafcj eafck eafcn eafcp eafcs eafcy eafcz eafdj eafdk eafds eafdt eafen,
BR-RJ-EngenheiroPauloFrontin,0,eaf8k eaf8p eaf8s eaf8t eaf8y eaf8z eaf9s eaf9t eafaj eafan eafbj,
BR-RJ-Guapimirim,0,eba2k eba2n eba2p eba2s eba2t eba2y eba2z eba3k eba3s eba3t eba8n eba8p eba8s eba8t eba8y eba8z eba9j eba9k eba9s eba9t ebaaj ebaan ebabj,
BR-RJ-IguabaGrande,0,ebb1j ebb1k ebb1n ebb1p ebb1s ebb1z,
BR-RJ-Itaborai,0,eba0y eba0z eba1j eba1k eba1n eba1p eba1s eba1t eba1y eba1z eba2j eba2k eba2n eba2p eba3j eba3k eba3n eba3p eba3s eba3t eba3y eba3z eba4k eba4s eba6j eba6k eba6s,
BR-RJ-Itaguai,0,eacey eacfj eacfk eacfn eacft eadaj eadak eae4n eae4p eae4y eae4z eae5j eae5k eae5n eae5p eae5s eae5t eae5y eae5z eae7j eae7k eae7n eae7p eae7s eae7z eaf0k eaf0s,
BR-RJ-Italva,0,b161s b161t b161y b161z b162p b162y b162z b163j b163k b163p b163s b163t b163y b163z b166s b166t b168n b169j b169n b169p,
BR-RJ-Itaocara,0,b11bn b11bp b11by b11bz b11ct b11ej b11ek b11en b11ep b11es b11et b11ey b11ez b11fk b11fs b11ft b11fy b11fz b131n b134j b134n b134p b135j b135k b135n b135p b135s b135z,
BR-RJ-Itaperuna,0,b13v b16h b16r b19m b1ch,
BR-RJ-Itatiaia,0,b014j b014k b014n b014p eabct eabcy eabcz eabej eabek eaben eabep eabes eabet eabey eabez eabfj eabfk eabfs,
BR-RJ-Japeri,0,eaf2p eaf2s eaf2t eaf2y eaf2z eaf3s eaf3t eaf8j eaf8n eaf9j,
BR-RJ-LajeMuriae,0,b139p b139y b139z b13bz b13ck b13cp b13cs b13ct b13cy b13cz b13dt b13ej b13ek b13en b13ep b13es b13ez b13fj b13fk,
BR-RJ-Macae,0,b11h b11m b14h ebbr ebbv eber,
BR-RJ-Macuco,0,b113k b113s b113t b113y b113z b119j b119n,
BR-RJ-Mage,0,eaf7k eaf7p eaf7s eaf7t eaf7y eaf7z eafdj eafdk eafdn eafdp eafdz eba2k eba2s eba2t eba2y eba8j eba8k eba8n eba8p eba8s eba8t eba8z,
BR-RJ-Mangaratiba,0,eacbk eacbs eacbt eacby eacbz eacct eacej eacek eacen eacep eaces eacet eacey eacez eacfj eacfk eae1j eae1k eae1n eae1p eae1s eae1z eae4j eae4k eae4n eae4p eae4s eae5j,
BR-RJ-Marica,0,eb8an eb8ap eb8as eb8at eb8ay eb8az eb8bk eb8bs eb8bt eb8by eb8bz eb8es eb8et eb8ey eb8ez eba0n eba1j eba1k eba1n eba1p eba4j eba4k eba4n eba4p,
BR-RJ-Mendes,0,eaedp eaedy eaedz eaefn eaf8k eaf8s eaf8t eafaj,
BR-RJ-Mesquita,0,eaf1s eaf1t eaf1y eaf1z eaf3n eaf4t eaf6j,
BR-RJ-MiguelPereira,0,eaf2y eaf8j eaf8n eaf8p eaf8z eaf9k eaf9s eaf9t eaf9y eaf9z eafbj eafbk eafbn eafbp eafcs eafct eafcy eafcz eafej eafen,
BR-RJ-Miracema,0,b133t b133y b133z b136k b136s b136t b136y b136z b137t b139n b139p b139z b13cj b13ck b13cn b13cp b13cs b13dj b13dk,
BR-RJ-Natividade,0,b13ft b13fy b13fz b16at b194p b194z b195j b195k b195n b195p b195s b195t b195y b195z b197n b1c0j b1c0k b1c0p b1c0s b1c0t b1c0y b1c0z,
BR-RJ-Nilopolis,0,eaf1y eaf1z eaf4s eaf4t,
BR-RJ-Niteroi,0,eadfy eadfz eaf5n eaf5p eb8as eb8at eb8ay eba0j eba0k eba0n,
BR-RJ-NovaFriburgo,0,b10m b11h ebav ebbr,
BR-RJ-NovaIguacu,0,eafh eafm eafr eafv,
BR-RJ-Paracambi,0,eae7s eae7t eae7y eae7z eaedj eaedn eaedp eaf2t eaf8j eaf8k eaf8n eaf8p eaf8s eaf8z,
BR-RJ-ParaibaSul,0,b054k b054n b054p b054s b054t b054y b054z b055j b055k b055n b055p b055s b055t b055y b055z b056j b056k b056n b056p b056s b056t b056y b056z b057j b057k b057s b057t b05cj b05cn eafey eafft,
BR-RJ-Paraty,0,ea9h ea9m ea9r ea9v eabh eabm,
BR-RJ-PatyAlferes,0,b051j b051n b051p b054j b054k b054n b054p eafbn eafbp eafbs eafby eafbz eafej eafek eafep eafes eafet eafey eafez,
BR-RJ-Petropolis,0,b05m b10h eafv ebar,
BR-RJ-Pinheiral,0,eae9p eae9z eaeck eaecs eaect eaecy eaecz eaeej,
BR-RJ-Pirai,0,eae3y eae5t eae6n eae6p eae6t eae6y eae6z eae7j eae7k eae7s eae7t eae7z eae9n eae9p eaecj eaeck eaecn eaecp eaecs eaecy eaecz eaedj eaedk eaedn eaedp eaeds eaedt eaedy eaedz,
BR-RJ-Porciuncula,0,b194s b194t b194y b194z b195s b195t b195y b196n b197j b197n b197p b197y b197z b19dn b1c2j b1c2k b1c2s b1c2t b1c2y b1c2z b1c8j b1c8n,
BR-RJ-PortoReal,0,eaeaj eaeak eaeap eaeas eaeat eaeay eaeaz,
BR-RJ-Quatis,0,b040j b040n b040p b040z b041j b041k b041s b041t eaeak eaean eaeap eaeas eaeat eaeay eaeaz eaebs eaebt,
BR-RJ-Queimados,0,eaf2n eaf2p eaf2z eaf3j eaf3k eaf3s,
BR-RJ-Quissama,0,b14h b14m b15h,
BR-RJ-Resende,0,b01h b01m b04h eabr eabv eaer,
BR-RJ-RioBonito,0,eba4p eba4t eba4y eba4z eba5p eba5s eba5t eba5y eba5z eba6j eba6k eba6n eba6p eba6s eba6y eba6z eba7j eba7k eba7n eba7p eba7s eba7t eba7y eba7z ebb0k ebb0s ebb0t ebb2j,
BR-RJ-RioClaro,0,eaeh eaem eaer eaev,
BR-RJ-RioFlores,0,b050p b050y b050z b051k b051s b051t b051y b051z b052j b052n b052p b052y b052z b053j b053k b053n b053p b053s b053t b053y b053z b054s b054t b056j b056k b056s b056t,
BR-RJ-RioJaneiro,0,eacv eadr eadv eaem eafh eafm,eades eadet eadey eadez eadfs eadft eaf4j eaf4k eaf4n eaf4p eaf4s eaf4t eaf4y eaf4z eaf5j eaf5k eaf5s
BR-RJ-RioOstras,0,ebbcn ebbcp ebbcy ebbcz ebbdj ebbdk ebbdp ebbds ebbdt ebbdy ebbdz ebben ebbep ebbfj ebbfk ebbfn ebe8t ebeaj,
BR-RJ-SantaMariaMadalena,0,b11m b11v b14h b14r,
BR-RJ-SantoAntonioPadua,0,b11r b13h b13m,
BR-RJ-SaoFidelis,0,b11v b13m b14r b16h b16m,
BR-RJ-SaoFranciscoItabapoana,0,b15r b16m b16v b17h b17r,
BR-RJ-SaoGoncalo,0,eaf5p eaf5z eba0j eba0k eba0n eba0p eba0s eba0t eba0y eba0z eba1j eba1k eba1s eba2j eba2n,
BR-RJ-SaoJoaoBarra,0,b153t b153y b158k b158n b158p b158s b158t b158y b158z b159j b159k b159n b159p b159s b159t b15aj b15ak b15an b15ap b15as b15ay b15az b15bj b15bk b15bs b15bt b170n b171j,
BR-RJ-SaoJoaoMeriti,0,eaf1y eaf4t eaf4y eaf6j eaf6n,
BR-RJ-SaoJoseUba,0,b136y b136z b137k b137s b137t b137y b137z b13dj b13dk b13dn b13dp b13ds b13dz b168j b168k b168s,
BR-RJ-SaoJoseValeRioPreto,0,b100p b100t b100y b100z b101k b101s b101t b101y b102n b102p b102z b103j b103k b103n b103p b103s b106j b106k,
BR-RJ-SaoPedroAldeia,0,eb9by eb9et ebb1n ebb1p ebb1s ebb1t ebb1y ebb1z ebb3n ebb3p ebb4j ebb4k ebb4n ebb4p ebb4s ebb4t ebb4y ebb4z ebb6j ebb6k ebb6s,
BR-RJ-SaoSebastiaoAlto,0,b113y b116t b119n b119p b119y b119z b11cj b11ck b11cn b11cp b11cs b11ct b11cy b11cz b11dt b11ej b11en b11ep b11fj b11fk b11fp b11fs b11fz,
BR-RJ-Sapucaia,0,b102y b102z b103k b103n b103p b103s b103t b103y b103z b106j b106k b106s b106t b106y b106z b108n b109j b109k b109n b109p b109z b10cj b10ck b10cn b10cp b10cs b10cy b10cz,
BR-RJ-Saquarema,0,eb8ey eb8ez eb8fs eb8ft eb8fy eb8fz eb9as eb9at eb9az eba4n eba4p eba4z eba5j eba5k eba5n eba5p eba5s eba5z ebb0j ebb0k ebb0p,
BR-RJ-Seropedica,0,eae5y eae5z eae7n eae7p eae7y eae7z eaf0k eaf0s eaf0t eaf0y eaf0z eaf2j eaf2k eaf2n eaf2p eaf2s eaf2t eaf2y eaf2z eaf8j,
BR-RJ-SilvaJardim,0,ebam ebav ebbh ebbr,
BR-RJ-Sumidouro,0,b104k b104p b104s b104t b104y b104z b105s b105t b105y b106j b106k b106n b106p b106s b106t b106y b106z b107j b107k b107s b107t b107y b10cn b10cp b10dj,
BR-RJ-Tangua,0,eba1y eba1z eba3n eba4k eba4p eba4s eba4t eba4y eba4z eba6j eba6k,
BR-RJ-Teresopolis,0,b10h b10m ebar ebav,
BR-RJ-TrajanoMoraes,0,b11h b11m ebbr,
BR-RJ-TresRios,0,b055t b055y b057j b057k b057n b057p b057s b057t b057y b057z b100t b100y b102j b102k b102n b102p b102s b102y b102z b103j,
BR-RJ-Valenca,0,b04h b04m b05h eaev eafr,
BR-RJ-VarreSai,0,b195y b197n b197p b1c0t b1c0y b1c0z b1c2j b1c2k b1c2n b1c2p b1c2s b1c2y b1c2z b1c3k b1c3s b1c3t,
BR-RJ-Vassouras,0,b05h b05m eaev eafr,
BR-RJ-VoltaRedonda,0,eae9n eae9p eae9t eae9y eae9z eaebj eaebk eaebn eaebp eaebs eaebz eaecs eaect eaeej eaeek eaees,
BR-RN-Acari,0,7ddm 7ddv 888h 888r,
BR-RN-Acu,0,7dfr 7dfv 7f5h 7f5m 7f5r,
BR-RN-AfonsoBezerra,0,7f5m 88ar 8a0h,
BR-RN-AguaNova,0,7db0j 7db0k 7db0n 7db0p 7db0s 7db0z,
BR-RN-Alexandria,0,7d99y 7d99z 7d9bn 7d9bp 7d9bz 7d9cs 7d9ct 7d9cy 7d9dt 7d9ej 7d9ek 7d9en 7d9ep 7d9es 7d9ey 7d9ez 7d9fj 7d9fk 7d9fs 7d9ft,
BR-RN-AlminoAfonso,0,7d9fy 7db5n 7db5p 7db5y 7db5z 7db7n 7de0j 7de0k 7de0s 7de0t 7de0y 7de2j,
BR-RN-AltoRodrigues,0,7f56k 7f56p 7f56s 7f56y 7f56z 7f57k 7f57n 7f57p 7f57s 7f57t 7f57z 7f5cn 7f5dj 8a02j 8a02k 8a02n,
BR-RN-Angicos,0,7dfv 7f5m 88ar 88av 8a0h,
BR-RN-AntonioMartins,0,7d9ey 7d9ft 7d9fy 7db1n 7db4j 7db4k 7db4n 7db4p 7db4s 7db4y 7db4z 7db5j 7db5k 7db5n 7db5p 7db5s 7db5t,
BR-RN-Apodi,0,7dbv 7der 7f1m 7f1v 7f4h 7f4r,
BR-RN-AreiaBranca,0,7f5ap 7f5ay 7f5az 7f5bs 7f5bt 7f5by 7f70n 7f70p 7f70z 7f71j 7f71k 7f71n 7f71p 7f71s 7f71z 7f74j 7f74k 7f74n 7f74p 7f74s,
BR-RN-Ares,0,88c8y 88c9t 88cak 88can 88cap 88cas 88caz 88cbj 88cbk 88cbn 88cbp 88cbs,
BR-RN-BaiaFormosa,0,88c1y 88c3n 88c3p 88c3s 88c3t 88c3y 88c3z 88c4t 88c6j 88c6k 88c6n 88c6p 88c6s 88c6t 88c6z 88c9n 88ccj 88cck,
BR-RN-Barauna,0,7f4r 7f4v 7f6h 7f6m,
